action,id,display_name,canonical_name,muscle,equipment,archetype,cameron_sets,cameron_workouts,last_used,proposed_canonical,notes
keep,seed-Standing_Overhead_Barbell_Triceps_Extension,,standing overhead barbell triceps extension,triceps,barbell,overhead_triceps_extension,2,1,2025-01-06,,used by Cameron (2 sets)
keep,seed-Plank,,plank,abdominals,body only,plank,1,1,2025-11-18,,used by Cameron (1 sets)
keep,seed-Walking_Treadmill,,"walking, treadmill",quadriceps,machine,running,1,1,2026-05-05,,used by Cameron (1 sets)
keep,seed-Cable_Crossover,,cable crossover,chest,cable,chest_fly,0,0,,,hevy-style staple
keep,seed-Chin-Up,,chin-up,lats,body only,pull_up,0,0,,,hevy-style staple
keep,seed-Hack_Squat,,hack squat,quadriceps,machine,hack_squat,0,0,,,hevy-style staple
keep,seed-Leg_Press,,leg press,quadriceps,machine,leg_press,0,0,,,hevy-style staple
keep,seed-Seated_Leg_Curl,,seated leg curl,hamstrings,machine,seated_leg_curl,0,0,,,hevy-style staple
keep,seed-Smith_Machine_Bench_Press,,smith machine bench press,chest,machine,bench_press,0,0,,,hevy-style staple
keep,seed-Smith_Machine_Squat,,smith machine squat,quadriceps,machine,squat,0,0,,,hevy-style staple
keep,seed-incline-dumbbell-press,Incline Dumbbell Press,incline dumbbell press,chest,dumbbell,incline_press,0,0,,,overlay-only row
keep,seed-single-arm-dumbbell-row,Single Arm Dumbbell Row,single-arm dumbbell row,upper back,dumbbell,single_arm_row,0,0,,,overlay-only row
keep,seed-seated-dumbbell-shoulder-press,Seated Dumbbell Shoulder Press,seated dumbbell shoulder press,shoulders,dumbbell,shoulder_press,0,0,,,overlay-only row
keep,seed-seated-cable-row,Seated Cable Row,seated cable row,upper back,cable,seated_row,0,0,,,overlay-only row
merge_into:seed-Cable_Crossover,seed-Single-Arm_Cable_Crossover,,single-arm cable crossover,chest,cable,chest_fly,0,0,,seed-Cable_Crossover,duplicate variant of same movement/equipment
merge_into:seed-Dumbbell_Bench_Press,seed-One_Arm_Dumbbell_Bench_Press,,one arm dumbbell bench press,chest,dumbbell,bench_press,0,0,,seed-Dumbbell_Bench_Press,duplicate variant of same movement/equipment
merge_into:seed-Dumbbell_Shoulder_Press,seed-Dumbbell_One-Arm_Shoulder_Press,,dumbbell one-arm shoulder press,shoulders,dumbbell,shoulder_press,0,0,,seed-Dumbbell_Shoulder_Press,duplicate variant of same movement/equipment
merge_into:seed-Seated_Dumbbell_Palms-Down_Wrist_Curl,seed-Seated_One-Arm_Dumbbell_Palms-Down_Wrist_Curl,,seated one-arm dumbbell palms-down wrist curl,forearms,dumbbell,reverse_wrist_curl,0,0,,seed-Seated_Dumbbell_Palms-Down_Wrist_Curl,duplicate variant of same movement/equipment
merge_into:seed-Smith_Machine_Upright_Row,seed-Smith_Machine_One-Arm_Upright_Row,,smith machine one-arm upright row,shoulders,machine,upright_row,0,0,,seed-Smith_Machine_Upright_Row,duplicate variant of same movement/equipment
merge_into:seed-Standing_Dumbbell_Triceps_Extension,seed-Standing_One-Arm_Dumbbell_Triceps_Extension,,standing one-arm dumbbell triceps extension,triceps,dumbbell,overhead_triceps_extension,0,0,,seed-Standing_Dumbbell_Triceps_Extension,duplicate variant of same movement/equipment
add_new,,Bench Press (Dumbbell),bench press dumbbell,chest,dumbbell,bench_press,299,61,2026-04-27,bench press dumbbell,logged in Hevy history but missing from catalogue
add_new,,Shoulder Press (Machine Plates),shoulder press machine plates,,machine,shoulder_press,149,39,2026-05-31,shoulder press machine plates,logged in Hevy history but missing from catalogue
add_new,,Hammer Curl (Cable),hammer curl cable,biceps,cable,hammer_curl,145,46,2026-05-31,hammer curl cable,logged in Hevy history but missing from catalogue
add_new,,Chest Fly (Machine),chest fly machine,chest,machine,chest_fly,119,40,2026-05-26,chest fly machine,logged in Hevy history but missing from catalogue
add_new,,Lateral Raise (Machine),lateral raise machine,lats,machine,lateral_raise,82,23,2025-08-25,lateral raise machine,logged in Hevy history but missing from catalogue
add_new,,Triceps Dip,triceps dip,triceps,,triceps_dip,80,29,2026-03-05,triceps dip,logged in Hevy history but missing from catalogue
add_new,,Hip Thrust (Machine),hip thrust machine,glutes,machine,hip_thrust,78,24,2026-04-25,hip thrust machine,logged in Hevy history but missing from catalogue
add_new,,Incline Bench Press (Dumbbell),incline bench press dumbbell,chest,dumbbell,incline_press,69,17,2026-05-29,incline bench press dumbbell,logged in Hevy history but missing from catalogue
add_new,,Seated Incline Curl (Dumbbell),seated incline curl dumbbell,biceps,dumbbell,incline_biceps_curl,62,19,2026-05-31,seated incline curl dumbbell,logged in Hevy history but missing from catalogue
add_new,,Seated Row (Machine),seated row machine,upper back,machine,seated_row,61,19,2026-05-18,seated row machine,logged in Hevy history but missing from catalogue
add_new,,Rear Delt Reverse Fly (Cable),rear delt reverse fly cable,chest,cable,rear_delt_fly,49,14,2025-11-21,rear delt reverse fly cable,logged in Hevy history but missing from catalogue
add_new,,Preacher Curl (Barbell),preacher curl barbell,biceps,barbell,preacher_curl,48,15,2026-04-11,preacher curl barbell,logged in Hevy history but missing from catalogue
add_new,,Seated Cable Row - V Grip (Cable),seated cable row v grip cable,upper back,cable,seated_row,45,14,2026-04-14,seated cable row v grip cable,logged in Hevy history but missing from catalogue
add_new,,Lat Pulldown (Machine),lat pulldown machine,lats,machine,lat_pulldown,34,10,2026-04-11,lat pulldown machine,logged in Hevy history but missing from catalogue
add_new,,Back Extension (Weighted Hyperextension),back extension weighted hyperextension,lower back,,back_extension,30,9,2026-03-23,back extension weighted hyperextension,logged in Hevy history but missing from catalogue
add_new,,Skullcrusher (Barbell),skullcrusher barbell,triceps,barbell,skullcrusher,30,10,2026-02-01,skullcrusher barbell,logged in Hevy history but missing from catalogue
add_new,,Seated Shoulder Press (Machine),seated shoulder press machine,,machine,shoulder_press,29,9,2026-05-26,seated shoulder press machine,logged in Hevy history but missing from catalogue
add_new,,Hack Squat (Machine),hack squat machine,quadriceps,machine,hack_squat,24,4,2026-03-23,hack squat machine,logged in Hevy history but missing from catalogue
add_new,,Bicep Curl (Barbell),bicep curl barbell,biceps,barbell,biceps_curl,20,7,2026-03-05,bicep curl barbell,logged in Hevy history but missing from catalogue
add_new,,Butterfly (Pec Deck),butterfly pec deck,chest,,chest_fly,19,7,2026-01-19,butterfly pec deck,logged in Hevy history but missing from catalogue
add_new,,Lat Pulldown - Close Grip (Cable),lat pulldown close grip cable,lats,cable,lat_pulldown,19,6,2026-03-02,lat pulldown close grip cable,logged in Hevy history but missing from catalogue
add_new,,Cable Fly Crossovers,cable fly crossovers,chest,,,18,6,2026-04-13,cable fly crossovers,logged in Hevy history but missing from catalogue
add_new,,Seated Dip (Machine),seated dip machine,,,,16,5,2025-11-28,seated dip machine,logged in Hevy history but missing from catalogue
add_new,,Bicep Curl (Cable),bicep curl cable,biceps,cable,biceps_curl,15,6,2026-04-24,bicep curl cable,logged in Hevy history but missing from catalogue
add_new,,Preacher Curl (Machine),preacher curl machine,biceps,machine,preacher_curl,15,4,2026-03-28,preacher curl machine,logged in Hevy history but missing from catalogue
add_new,,Skullcrusher (Dumbbell),skullcrusher dumbbell,triceps,dumbbell,skullcrusher,14,5,2026-02-18,skullcrusher dumbbell,logged in Hevy history but missing from catalogue
add_new,,Decline Crunch (Weighted),decline crunch weighted,abs,,crunch,12,4,2026-02-06,decline crunch weighted,logged in Hevy history but missing from catalogue
add_new,,Push Up,push up,,,push_up,11,4,2025-01-29,push up,logged in Hevy history but missing from catalogue
add_new,,Bulgarian Split Squat,bulgarian split squat,quadriceps,,split_squat,10,3,2025-04-11,bulgarian split squat,logged in Hevy history but missing from catalogue
add_new,,Hip Abduction (Machine),hip abduction machine,abductors,machine,hip_abduction,10,3,2026-02-12,hip abduction machine,logged in Hevy history but missing from catalogue
add_new,,Low Cable Fly Crossovers,low cable fly crossovers,chest,,,9,3,2025-04-26,low cable fly crossovers,logged in Hevy history but missing from catalogue
add_new,,Reverse Fly Single Arm (Cable),reverse fly single arm cable,chest,cable,,9,3,2026-04-14,reverse fly single arm cable,logged in Hevy history but missing from catalogue
add_new,,Reverse Grip Tricep Pushdown,reverse grip tricep pushdown,triceps,,,9,4,2025-04-07,reverse grip tricep pushdown,logged in Hevy history but missing from catalogue
add_new,,Triceps Kickback (Cable),triceps kickback cable,triceps,cable,triceps_kickback,9,3,2025-10-05,triceps kickback cable,logged in Hevy history but missing from catalogue
add_new,,Rear Delt Reverse Fly (Dumbbell),rear delt reverse fly dumbbell,chest,dumbbell,rear_delt_fly,8,2,2025-01-23,rear delt reverse fly dumbbell,logged in Hevy history but missing from catalogue
add_new,,Seated Overhead Press (Dumbbell),seated overhead press dumbbell,,dumbbell,shoulder_press,8,2,2026-02-15,seated overhead press dumbbell,logged in Hevy history but missing from catalogue
add_new,,Chest Supported Y Raise (Dumbbell),chest supported y raise dumbbell,shoulders,dumbbell,y_raise,7,2,2025-10-20,chest supported y raise dumbbell,logged in Hevy history but missing from catalogue
add_new,,Single Arm Tricep Extension (Dumbbell),single arm tricep extension dumbbell,triceps,dumbbell,overhead_triceps_extension,6,2,2026-02-26,single arm tricep extension dumbbell,logged in Hevy history but missing from catalogue
add_new,,Single Leg Romanian Deadlift (Dumbbell),single leg romanian deadlift dumbbell,hamstrings,dumbbell,single_leg_rdl,6,2,2025-04-11,single leg romanian deadlift dumbbell,logged in Hevy history but missing from catalogue
add_new,,Nordic Hamstrings Curls,nordic hamstrings curls,biceps,,,4,1,2025-01-08,nordic hamstrings curls,logged in Hevy history but missing from catalogue
add_new,,Behind the Back Curl (Cable),behind the back curl cable,biceps,cable,,3,1,2026-05-13,behind the back curl cable,logged in Hevy history but missing from catalogue
add_new,,Bench Dip,bench dip,chest,,triceps_dip,3,1,2025-02-13,bench dip,logged in Hevy history but missing from catalogue
add_new,,Chest Dip,chest dip,,,chest_dip,3,1,2025-01-22,chest dip,logged in Hevy history but missing from catalogue
add_new,,Chest Fly (Dumbbell),chest fly dumbbell,chest,dumbbell,chest_fly,3,1,2025-11-20,chest fly dumbbell,logged in Hevy history but missing from catalogue
add_new,,Diamond Push Up,diamond push up,,,,3,1,2025-01-29,diamond push up,logged in Hevy history but missing from catalogue
add_new,,Hex Press (Dumbbell),hex press dumbbell,chest,dumbbell,,3,1,2025-10-26,hex press dumbbell,logged in Hevy history but missing from catalogue
add_new,,Hip Adduction (Machine),hip adduction machine,adductors,machine,hip_adduction,3,1,2024-12-17,hip adduction machine,logged in Hevy history but missing from catalogue
add_new,,Incline Chest Fly (Dumbbell),incline chest fly dumbbell,chest,dumbbell,incline_chest_fly,3,1,2025-11-24,incline chest fly dumbbell,logged in Hevy history but missing from catalogue
add_new,,Incline Chest Press (Machine),incline chest press machine,,machine,incline_press,3,1,2025-03-28,incline chest press machine,logged in Hevy history but missing from catalogue
add_new,,JM Press (Barbell),jm press barbell,,barbell,jm_press,3,1,2025-10-18,jm press barbell,logged in Hevy history but missing from catalogue
add_new,,Rear Kick (Machine),rear kick machine,,machine,,3,1,2026-02-27,rear kick machine,logged in Hevy history but missing from catalogue
add_new,,Romanian Deadlift (Dumbbell),romanian deadlift dumbbell,hamstrings,dumbbell,romanian_deadlift,3,1,2026-05-27,romanian deadlift dumbbell,logged in Hevy history but missing from catalogue
add_new,,Shrug (Cable),shrug cable,traps,cable,shrug,3,1,2025-09-24,shrug cable,logged in Hevy history but missing from catalogue
add_new,,Single Arm Triceps Pushdown (Cable),single arm triceps pushdown cable,triceps,cable,triceps_pushdown,3,1,2025-12-22,single arm triceps pushdown cable,logged in Hevy history but missing from catalogue
add_new,,Single Leg Standing Calf Raise (Machine),single leg standing calf raise machine,calves,machine,standing_calf_raise,3,1,2025-11-26,single leg standing calf raise machine,logged in Hevy history but missing from catalogue
add_new,,Standing Calf Raise (Dumbbell),standing calf raise dumbbell,calves,dumbbell,standing_calf_raise,3,1,2025-04-11,standing calf raise dumbbell,logged in Hevy history but missing from catalogue
add_new,,Straight Arm Lat Pulldown (Cable),straight arm lat pulldown cable,lats,cable,straight_arm_pulldown,3,1,2025-02-26,straight arm lat pulldown cable,logged in Hevy history but missing from catalogue
add_new,,Push Up - Close Grip,push up close grip,,,,2,1,2025-03-25,push up close grip,logged in Hevy history but missing from catalogue
add_new,,Side Plank,side plank,abs,,side_plank,2,1,2025-11-18,side plank,logged in Hevy history but missing from catalogue
add_new,,Aerobics,aerobics,,,,1,1,2026-01-15,aerobics,logged in Hevy history but missing from catalogue
add_new,,Cycling,cycling,,,cycling,1,1,2025-03-16,cycling,logged in Hevy history but missing from catalogue
add_new,,Pilates,pilates,lats,,,1,1,2026-01-09,pilates,logged in Hevy history but missing from catalogue
add_new,,Warm Up,warm up,,,,1,1,2026-02-01,warm up,logged in Hevy history but missing from catalogue
